pid,col_id,college,travel_time,compare_val
2949,20,Seattle Central College,1.78,FALSE
2949,28,Yakima Valley College,2.89,FALSE
118163,4,Centralia College,0.48,TRUE
118163,1,Bates Technical College,0.73,FALSE
118163,20,Seattle Central College,1.21,FALSE
118163,28,Yakima Valley College,3.12,FALSE
134646,4,Centralia College,0.48,TRUE
134646,1,Bates Technical College,0.59,FALSE
134646,20,Seattle Central College,1.08,FALSE
134646,28,Yakima Valley College,2.99,FALSE
440025,4,Centralia College,0.48,TRUE
440025,1,Bates Technical College,1.29,FALSE
440025,20,Seattle Central College,1.78,FALSE
440025,28,Yakima Valley College,2.79,FALSE
735042,4,Centralia College,0.48,TRUE
735042,1,Bates Technical College,0.62,FALSE
735042,20,Seattle Central College,1.11,FALSE
735042,28,Yakima Valley College,3.02,FALSE
185534,28,Yakima Valley College,0.48,TRUE
185534,20,Seattle Central College,2.67,FALSE
185534,1,Bates Technical College,2.94,FALSE
185534,4,Centralia College,3.29,FALSE
270731,1,Bates Technical College,0.49,TRUE
270731,20,Seattle Central College,0.99,FALSE
270731,4,Centralia College,1.24,FALSE
270731,28,Yakima Valley College,2.9,FALSE
274564,1,Bates Technical College,0.49,TRUE
274564,20,Seattle Central College,0.99,FALSE
274564,4,Centralia College,1.24,FALSE
274564,28,Yakima Valley College,2.9,FALSE
1125192,1,Bates Technical College,0.49,TRUE
1125192,20,Seattle Central College,0.99,FALSE
1125192,4,Centralia College,1.24,FALSE
1125192,28,Yakima Valley College,2.9,FALSE
134600,4,Centralia College,0.49,TRUE
134600,1,Bates Technical College,0.62,FALSE
134600,20,Seattle Central College,1.1,FALSE
134600,28,Yakima Valley College,3.01,FALSE
134610,4,Centralia College,0.49,TRUE
134610,1,Bates Technical College,0.63,FALSE
134610,20,Seattle Central College,1.11,FALSE
134610,28,Yakima Valley College,3.02,FALSE
207502,4,Centralia College,0.49,TRUE
207502,1,Bates Technical College,0.62,FALSE
207502,20,Seattle Central College,1.11,FALSE
207502,28,Yakima Valley College,3.02,FALSE
254416,4,Centralia College,0.49,TRUE
254416,1,Bates Technical College,1.31,FALSE
254416,20,Seattle Central College,1.8,FALSE
254416,28,Yakima Valley College,2.9,FALSE
292933,28,Yakima Valley College,0.49,TRUE
292933,20,Seattle Central College,2.68,FALSE
292933,1,Bates Technical College,2.95,FALSE
292933,4,Centralia College,3.3,FALSE
635951,28,Yakima Valley College,0.49,TRUE
635951,20,Seattle Central College,2.69,FALSE
635951,1,Bates Technical College,2.95,FALSE
635951,4,Centralia College,3.31,FALSE
272418,1,Bates Technical College,0.5,TRUE
272418,20,Seattle Central College,1,FALSE
272418,4,Centralia College,1.25,FALSE
272418,28,Yakima Valley College,2.9,FALSE
226620,4,Centralia College,0.5,TRUE
226620,1,Bates Technical College,0.61,FALSE
226620,20,Seattle Central College,1.1,FALSE
226620,28,Yakima Valley College,3.01,FALSE
259286,4,Centralia College,0.5,TRUE
259286,1,Bates Technical College,1.31,FALSE
259286,20,Seattle Central College,1.8,FALSE
259286,28,Yakima Valley College,2.91,FALSE
1196,28,Yakima Valley College,0.5,TRUE
1196,20,Seattle Central College,2.7,FALSE
1196,1,Bates Technical College,2.96,FALSE
1196,4,Centralia College,3.32,FALSE
270791,28,Yakima Valley College,0.5,TRUE
270791,20,Seattle Central College,2.69,FALSE
270791,1,Bates Technical College,2.96,FALSE
270791,4,Centralia College,3.31,FALSE
274531,1,Bates Technical College,0.51,TRUE
274531,20,Seattle Central College,1.01,FALSE
274531,4,Centralia College,1.26,FALSE
274531,28,Yakima Valley College,2.92,FALSE
41702,4,Centralia College,0.51,TRUE
41702,1,Bates Technical College,0.88,FALSE
41702,20,Seattle Central College,1.36,FALSE
41702,28,Yakima Valley College,3.27,FALSE
977211,4,Centralia College,0.51,TRUE
977211,1,Bates Technical College,0.63,FALSE
977211,20,Seattle Central College,1.12,FALSE
977211,28,Yakima Valley College,3.02,FALSE
1097188,4,Centralia College,0.51,TRUE
1097188,1,Bates Technical College,0.64,FALSE
1097188,20,Seattle Central College,1.13,FALSE
1097188,28,Yakima Valley College,3.04,FALSE
1156245,4,Centralia College,0.51,TRUE
1156245,1,Bates Technical College,0.87,FALSE
1156245,20,Seattle Central College,1.36,FALSE
1156245,28,Yakima Valley College,3.27,FALSE
281552,28,Yakima Valley College,0.51,TRUE
281552,20,Seattle Central College,2.71,FALSE
281552,1,Bates Technical College,2.97,FALSE
281552,4,Centralia College,3.32,FALSE
598090,28,Yakima Valley College,0.51,TRUE
598090,20,Seattle Central College,2.71,FALSE
598090,1,Bates Technical College,2.97,FALSE
598090,4,Centralia College,3.33,FALSE
719912,28,Yakima Valley College,0.51,TRUE
719912,20,Seattle Central College,2.71,FALSE
719912,1,Bates Technical College,2.97,FALSE
719912,4,Centralia College,3.33,FALSE
749950,28,Yakima Valley College,0.51,TRUE
749950,20,Seattle Central College,2.71,FALSE
749950,1,Bates Technical College,2.97,FALSE
749950,4,Centralia College,3.33,FALSE
304106,1,Bates Technical College,0.52,TRUE
304106,20,Seattle Central College,1.02,FALSE
304106,4,Centralia College,1.27,FALSE
304106,28,Yakima Valley College,2.93,FALSE
134472,4,Centralia College,0.52,TRUE
134472,1,Bates Technical College,0.75,FALSE
134472,20,Seattle Central College,1.24,FALSE
134472,28,Yakima Valley College,3.14,FALSE
121224,1,Bates Technical College,0.53,TRUE
121224,20,Seattle Central College,1.03,FALSE
121224,4,Centralia College,1.28,FALSE
121224,28,Yakima Valley College,2.94,FALSE
33191,4,Centralia College,0.53,TRUE
33191,1,Bates Technical College,0.79,FALSE
33191,20,Seattle Central College,1.28,FALSE
33191,28,Yakima Valley College,3.19,FALSE
313333,4,Centralia College,0.53,TRUE
313333,1,Bates Technical College,0.68,FALSE
313333,20,Seattle Central College,1.17,FALSE
313333,28,Yakima Valley College,3.08,FALSE
78090,1,Bates Technical College,0.54,TRUE
78090,20,Seattle Central College,1.04,FALSE
78090,4,Centralia College,1.29,FALSE
78090,28,Yakima Valley College,2.95,FALSE
121211,1,Bates Technical College,0.54,TRUE
121211,20,Seattle Central College,1.04,FALSE
121211,4,Centralia College,1.28,FALSE
121211,28,Yakima Valley College,2.94,FALSE
121436,4,Centralia College,0.54,TRUE
121436,1,Bates Technical College,0.78,FALSE
121436,20,Seattle Central College,1.27,FALSE
121436,28,Yakima Valley College,3.17,FALSE
134470,4,Centralia College,0.54,TRUE
134470,1,Bates Technical College,0.66,FALSE
134470,20,Seattle Central College,1.15,FALSE
134470,28,Yakima Valley College,3.05,FALSE
134473,4,Centralia College,0.54,TRUE
134473,1,Bates Technical College,0.64,FALSE
134473,20,Seattle Central College,1.13,FALSE
134473,28,Yakima Valley College,3.04,FALSE
331656,4,Centralia College,0.54,TRUE
331656,1,Bates Technical College,0.74,FALSE
331656,20,Seattle Central College,1.23,FALSE
331656,28,Yakima Valley College,3.14,FALSE
3237,1,Bates Technical College,0.55,TRUE
3237,20,Seattle Central College,1.05,FALSE
3237,4,Centralia College,1.3,FALSE
3237,28,Yakima Valley College,2.96,FALSE
142633,1,Bates Technical College,0.55,TRUE
142633,20,Seattle Central College,1.05,FALSE
142633,4,Centralia College,1.3,FALSE
142633,28,Yakima Valley College,2.96,FALSE
155929,1,Bates Technical College,0.55,TRUE
155929,20,Seattle Central College,1.05,FALSE
155929,4,Centralia College,1.3,FALSE
155929,28,Yakima Valley College,2.96,FALSE
1125191,1,Bates Technical College,0.55,TRUE
1125191,20,Seattle Central College,1.05,FALSE
1125191,4,Centralia College,1.3,FALSE
1125191,28,Yakima Valley College,2.95,FALSE
886241,4,Centralia College,0.55,TRUE
886241,1,Bates Technical College,1.37,FALSE
886241,20,Seattle Central College,1.85,FALSE
886241,28,Yakima Valley College,2.48,FALSE
769052,1,Bates Technical College,0.56,TRUE
769052,20,Seattle Central College,1.06,FALSE
769052,4,Centralia College,1.31,FALSE
769052,28,Yakima Valley College,2.97,FALSE
839306,1,Bates Technical College,0.56,TRUE
839306,20,Seattle Central College,1.06,FALSE
839306,4,Centralia College,1.31,FALSE
839306,28,Yakima Valley College,2.96,FALSE
865234,1,Bates Technical College,0.56,TRUE
865234,20,Seattle Central College,1.07,FALSE
865234,4,Centralia College,1.32,FALSE
865234,28,Yakima Valley College,2.97,FALSE
1330,4,Centralia College,0.56,TRUE
1330,1,Bates Technical College,0.84,FALSE
1330,20,Seattle Central College,1.33,FALSE
1330,28,Yakima Valley College,3.24,FALSE
299990,1,Bates Technical College,0.57,TRUE
299990,20,Seattle Central College,1.07,FALSE
299990,4,Centralia College,1.32,FALSE
299990,28,Yakima Valley College,2.98,FALSE
319082,1,Bates Technical College,0.57,TRUE
319082,20,Seattle Central College,1.07,FALSE
319082,4,Centralia College,1.32,FALSE
319082,28,Yakima Valley College,2.98,FALSE
191857,4,Centralia College,0.57,TRUE
191857,1,Bates Technical College,0.86,FALSE
191857,20,Seattle Central College,1.34,FALSE
191857,28,Yakima Valley College,3.34,FALSE
248046,28,Yakima Valley College,0.57,TRUE
248046,20,Seattle Central College,2.77,FALSE
248046,1,Bates Technical College,3.03,FALSE
248046,4,Centralia College,3.38,FALSE
189902,4,Centralia College,0.58,TRUE
189902,1,Bates Technical College,0.82,FALSE
189902,20,Seattle Central College,1.3,FALSE
189902,28,Yakima Valley College,3.21,FALSE
442926,4,Centralia College,0.58,TRUE
442926,1,Bates Technical College,0.83,FALSE
442926,20,Seattle Central College,1.32,FALSE
442926,28,Yakima Valley College,3.22,FALSE
100687,1,Bates Technical College,0.59,TRUE
100687,20,Seattle Central College,1.09,FALSE
100687,4,Centralia College,1.34,FALSE
100687,28,Yakima Valley College,3,FALSE
147905,1,Bates Technical College,0.59,TRUE
147905,20,Seattle Central College,1.09,FALSE
147905,4,Centralia College,1.34,FALSE
147905,28,Yakima Valley College,3,FALSE
1004206,1,Bates Technical College,0.59,TRUE
1004206,20,Seattle Central College,1.09,FALSE
1004206,4,Centralia College,1.34,FALSE
1004206,28,Yakima Valley College,3,FALSE
45255,1,Bates Technical College,0.6,TRUE
45255,20,Seattle Central College,1.1,FALSE
45255,4,Centralia College,1.35,FALSE
45255,28,Yakima Valley College,3,FALSE
185615,1,Bates Technical College,0.6,TRUE
185615,20,Seattle Central College,1.1,FALSE
185615,4,Centralia College,1.35,FALSE
185615,28,Yakima Valley College,3.01,FALSE
438947,1,Bates Technical College,0.6,TRUE
438947,20,Seattle Central College,1.08,FALSE
438947,4,Centralia College,1.33,FALSE
438947,28,Yakima Valley College,2.99,FALSE
1166204,1,Bates Technical College,0.6,TRUE
1166204,20,Seattle Central College,1.1,FALSE
1166204,4,Centralia College,1.35,FALSE
1166204,28,Yakima Valley College,3.01,FALSE
1317,4,Centralia College,0.6,TRUE
1317,1,Bates Technical College,1.42,FALSE
1317,20,Seattle Central College,1.9,FALSE
1317,28,Yakima Valley College,3.29,FALSE
187609,28,Yakima Valley College,0.6,TRUE
187609,20,Seattle Central College,1.84,FALSE
187609,1,Bates Technical College,2.1,FALSE
187609,4,Centralia College,2.89,FALSE
1197,1,Bates Technical College,0.61,TRUE
1197,20,Seattle Central College,1.11,FALSE
1197,4,Centralia College,1.36,FALSE
1197,28,Yakima Valley College,3.02,FALSE
424092,1,Bates Technical College,0.61,TRUE
424092,20,Seattle Central College,1.12,FALSE
424092,4,Centralia College,1.36,FALSE
424092,28,Yakima Valley College,3.02,FALSE
831183,1,Bates Technical College,0.61,TRUE
831183,20,Seattle Central College,1.11,FALSE
831183,4,Centralia College,1.36,FALSE
831183,28,Yakima Valley College,3.02,FALSE
1182223,1,Bates Technical College,0.61,TRUE
1182223,20,Seattle Central College,1.11,FALSE
1182223,4,Centralia College,1.36,FALSE
1182223,28,Yakima Valley College,3.02,FALSE
199345,28,Yakima Valley College,0.61,TRUE
199345,20,Seattle Central College,2.81,FALSE
199345,1,Bates Technical College,3.07,FALSE
199345,4,Centralia College,3.43,FALSE
648007,28,Yakima Valley College,0.61,TRUE
648007,20,Seattle Central College,2.81,FALSE
648007,1,Bates Technical College,3.08,FALSE
648007,4,Centralia College,3.43,FALSE
1836,1,Bates Technical College,0.62,TRUE
1836,20,Seattle Central College,1.12,FALSE
1836,4,Centralia College,1.37,FALSE
1836,28,Yakima Valley College,3.02,FALSE
1389,1,Bates Technical College,0.62,TRUE
1389,20,Seattle Central College,1.13,FALSE
1389,4,Centralia College,1.38,FALSE
1389,28,Yakima Valley College,3.03,FALSE
135900,1,Bates Technical College,0.62,TRUE
135900,20,Seattle Central College,1.12,FALSE
135900,4,Centralia College,1.37,FALSE
135900,28,Yakima Valley College,3.02,FALSE
517934,1,Bates Technical College,0.62,TRUE
517934,20,Seattle Central College,1.12,FALSE
517934,4,Centralia College,1.37,FALSE
517934,28,Yakima Valley College,3.03,FALSE
872203,1,Bates Technical College,0.62,TRUE
872203,20,Seattle Central College,1.12,FALSE
872203,4,Centralia College,1.37,FALSE
872203,28,Yakima Valley College,3.02,FALSE
175647,28,Yakima Valley College,0.62,TRUE
175647,20,Seattle Central College,2.82,FALSE
175647,1,Bates Technical College,3.08,FALSE
175647,4,Centralia College,3.44,FALSE
581011,28,Yakima Valley College,0.62,TRUE
581011,20,Seattle Central College,2.82,FALSE
581011,1,Bates Technical College,3.08,FALSE
581011,4,Centralia College,3.44,FALSE
749954,28,Yakima Valley College,0.62,TRUE
749954,20,Seattle Central College,2.82,FALSE
749954,1,Bates Technical College,3.08,FALSE
749954,4,Centralia College,3.44,FALSE
49147,1,Bates Technical College,0.63,TRUE
49147,20,Seattle Central College,1.14,FALSE
49147,4,Centralia College,1.38,FALSE
49147,28,Yakima Valley College,3.04,FALSE
128647,1,Bates Technical College,0.63,TRUE
128647,20,Seattle Central College,1.13,FALSE
128647,4,Centralia College,1.38,FALSE
128647,28,Yakima Valley College,3.03,FALSE
328874,1,Bates Technical College,0.63,TRUE
328874,20,Seattle Central College,1.14,FALSE
328874,4,Centralia College,1.38,FALSE
328874,28,Yakima Valley College,3.04,FALSE
769039,1,Bates Technical College,0.63,TRUE
769039,20,Seattle Central College,1.13,FALSE
769039,4,Centralia College,1.38,FALSE
769039,28,Yakima Valley College,3.04,FALSE
890234,1,Bates Technical College,0.63,TRUE
890234,20,Seattle Central College,1.13,FALSE
890234,4,Centralia College,1.38,FALSE
890234,28,Yakima Valley College,3.04,FALSE
199334,28,Yakima Valley College,0.63,TRUE
199334,20,Seattle Central College,2.83,FALSE
199334,1,Bates Technical College,3.09,FALSE
199334,4,Centralia College,3.45,FALSE
214730,28,Yakima Valley College,0.63,TRUE
214730,20,Seattle Central College,2.83,FALSE
214730,1,Bates Technical College,3.09,FALSE
214730,4,Centralia College,3.45,FALSE
245975,28,Yakima Valley College,0.63,TRUE
245975,20,Seattle Central College,2.82,FALSE
245975,1,Bates Technical College,3.09,FALSE
245975,4,Centralia College,3.44,FALSE
307906,28,Yakima Valley College,0.63,TRUE
307906,20,Seattle Central College,2.83,FALSE
307906,1,Bates Technical College,3.09,FALSE
307906,4,Centralia College,3.45,FALSE
146566,1,Bates Technical College,0.64,TRUE
146566,20,Seattle Central College,1.13,FALSE
146566,4,Centralia College,1.39,FALSE
146566,28,Yakima Valley College,3.03,FALSE
264335,1,Bates Technical College,0.64,TRUE
264335,20,Seattle Central College,1.14,FALSE
264335,4,Centralia College,1.39,FALSE
264335,28,Yakima Valley College,3.05,FALSE
733833,1,Bates Technical College,0.64,TRUE
733833,20,Seattle Central College,1.14,FALSE
733833,4,Centralia College,1.39,FALSE
733833,28,Yakima Valley College,3.05,FALSE
200690,4,Centralia College,0.64,TRUE
200690,1,Bates Technical College,0.83,FALSE
200690,20,Seattle Central College,1.32,FALSE
200690,28,Yakima Valley College,3.23,FALSE
220998,28,Yakima Valley College,0.64,TRUE
220998,20,Seattle Central College,2.84,FALSE
220998,1,Bates Technical College,3.1,FALSE
220998,4,Centralia College,3.46,FALSE
232383,28,Yakima Valley College,0.64,TRUE
232383,20,Seattle Central College,2.84,FALSE
232383,1,Bates Technical College,3.1,FALSE
232383,4,Centralia College,3.46,FALSE
246507,28,Yakima Valley College,0.64,TRUE
246507,20,Seattle Central College,2.84,FALSE
246507,1,Bates Technical College,3.1,FALSE
246507,4,Centralia College,3.46,FALSE
273380,28,Yakima Valley College,0.64,TRUE
273380,20,Seattle Central College,2.84,FALSE
273380,1,Bates Technical College,3.1,FALSE
273380,4,Centralia College,3.46,FALSE
587963,28,Yakima Valley College,0.64,TRUE
587963,20,Seattle Central College,2.83,FALSE
587963,1,Bates Technical College,3.1,FALSE
587963,4,Centralia College,3.45,FALSE
2456,1,Bates Technical College,0.65,TRUE
2456,20,Seattle Central College,1.15,FALSE
2456,4,Centralia College,1.4,FALSE
2456,28,Yakima Valley College,3.06,FALSE
152813,1,Bates Technical College,0.65,TRUE
152813,20,Seattle Central College,1.13,FALSE
152813,4,Centralia College,1.41,FALSE
152813,28,Yakima Valley College,3.04,FALSE
963199,1,Bates Technical College,0.65,TRUE
963199,20,Seattle Central College,1.16,FALSE
963199,4,Centralia College,1.4,FALSE
963199,28,Yakima Valley College,3.06,FALSE
1204232,1,Bates Technical College,0.65,TRUE
1204232,20,Seattle Central College,1.15,FALSE
1204232,4,Centralia College,1.4,FALSE
1204232,28,Yakima Valley College,3.05,FALSE
1737,28,Yakima Valley College,0.65,TRUE
1737,20,Seattle Central College,2.85,FALSE
1737,1,Bates Technical College,3.11,FALSE
1737,4,Centralia College,3.46,FALSE
103643,28,Yakima Valley College,0.65,TRUE
103643,20,Seattle Central College,2.85,FALSE
103643,1,Bates Technical College,3.11,FALSE
103643,4,Centralia College,3.47,FALSE
195779,28,Yakima Valley College,0.65,TRUE
195779,20,Seattle Central College,2.85,FALSE
195779,1,Bates Technical College,3.11,FALSE
195779,4,Centralia College,3.47,FALSE
201832,28,Yakima Valley College,0.65,TRUE
201832,20,Seattle Central College,2.85,FALSE
201832,1,Bates Technical College,3.11,FALSE
201832,4,Centralia College,3.47,FALSE
206336,28,Yakima Valley College,0.65,TRUE
206336,20,Seattle Central College,2.85,FALSE
206336,1,Bates Technical College,3.11,FALSE
206336,4,Centralia College,3.47,FALSE
239660,28,Yakima Valley College,0.65,TRUE
239660,20,Seattle Central College,2.85,FALSE
239660,1,Bates Technical College,3.11,FALSE
239660,4,Centralia College,3.47,FALSE
249316,28,Yakima Valley College,0.65,TRUE
249316,20,Seattle Central College,2.85,FALSE
249316,1,Bates Technical College,3.11,FALSE
249316,4,Centralia College,3.47,FALSE
317475,28,Yakima Valley College,0.65,TRUE
317475,20,Seattle Central College,2.85,FALSE
317475,1,Bates Technical College,3.11,FALSE
317475,4,Centralia College,3.46,FALSE
437071,28,Yakima Valley College,0.65,TRUE
437071,20,Seattle Central College,2.85,FALSE
437071,1,Bates Technical College,3.11,FALSE
437071,4,Centralia College,3.47,FALSE
509984,28,Yakima Valley College,0.65,TRUE
509984,20,Seattle Central College,2.85,FALSE
509984,1,Bates Technical College,3.11,FALSE
509984,4,Centralia College,3.47,FALSE
1229,1,Bates Technical College,0.66,TRUE
1229,20,Seattle Central College,1.13,FALSE
1229,4,Centralia College,1.39,FALSE
1229,28,Yakima Valley College,3.03,FALSE
287286,1,Bates Technical College,0.66,TRUE
287286,20,Seattle Central College,1.16,FALSE
287286,4,Centralia College,1.41,FALSE
287286,28,Yakima Valley College,3.07,FALSE
292055,1,Bates Technical College,0.66,TRUE
292055,20,Seattle Central College,1.16,FALSE
292055,4,Centralia College,1.41,FALSE
292055,28,Yakima Valley College,3.07,FALSE
985184,1,Bates Technical College,0.66,TRUE
985184,20,Seattle Central College,1.13,FALSE
985184,4,Centralia College,1.39,FALSE
985184,28,Yakima Valley College,3.03,FALSE
144942,28,Yakima Valley College,0.66,TRUE
144942,20,Seattle Central College,2.86,FALSE
144942,1,Bates Technical College,3.12,FALSE
144942,4,Centralia College,3.48,FALSE
195599,28,Yakima Valley College,0.66,TRUE
195599,20,Seattle Central College,2.86,FALSE
195599,1,Bates Technical College,3.12,FALSE
195599,4,Centralia College,3.47,FALSE
239661,28,Yakima Valley College,0.66,TRUE
239661,20,Seattle Central College,2.86,FALSE
239661,1,Bates Technical College,3.12,FALSE
239661,4,Centralia College,3.48,FALSE
281653,28,Yakima Valley College,0.66,TRUE
281653,20,Seattle Central College,2.86,FALSE
281653,1,Bates Technical College,3.12,FALSE
281653,4,Centralia College,3.48,FALSE
290637,28,Yakima Valley College,0.66,TRUE
290637,20,Seattle Central College,2.86,FALSE
290637,1,Bates Technical College,3.12,FALSE
290637,4,Centralia College,3.47,FALSE
311630,28,Yakima Valley College,0.66,TRUE
311630,20,Seattle Central College,2.85,FALSE
311630,1,Bates Technical College,3.12,FALSE
311630,4,Centralia College,3.47,FALSE
317209,28,Yakima Valley College,0.66,TRUE
317209,20,Seattle Central College,2.85,FALSE
317209,1,Bates Technical College,3.12,FALSE
317209,4,Centralia College,3.47,FALSE
324346,28,Yakima Valley College,0.66,TRUE
324346,20,Seattle Central College,2.86,FALSE
324346,1,Bates Technical College,3.12,FALSE
324346,4,Centralia College,3.48,FALSE
326854,28,Yakima Valley College,0.66,TRUE
326854,20,Seattle Central College,2.86,FALSE
326854,1,Bates Technical College,3.12,FALSE
326854,4,Centralia College,3.47,FALSE
841267,28,Yakima Valley College,0.66,TRUE
841267,20,Seattle Central College,2.86,FALSE
841267,1,Bates Technical College,3.12,FALSE
841267,4,Centralia College,3.48,FALSE
1296,1,Bates Technical College,0.67,TRUE
1296,20,Seattle Central College,1.17,FALSE
1296,4,Centralia College,1.42,FALSE
1296,28,Yakima Valley College,3.08,FALSE
2359,1,Bates Technical College,0.67,TRUE
2359,20,Seattle Central College,1.17,FALSE
2359,4,Centralia College,1.42,FALSE
2359,28,Yakima Valley College,3.08,FALSE
106572,1,Bates Technical College,0.67,TRUE
106572,20,Seattle Central College,1.13,FALSE
106572,4,Centralia College,1.4,FALSE
106572,28,Yakima Valley College,3.04,FALSE
157670,1,Bates Technical College,0.67,TRUE
157670,20,Seattle Central College,1.17,FALSE
157670,4,Centralia College,1.42,FALSE
157670,28,Yakima Valley College,3.08,FALSE
214352,1,Bates Technical College,0.67,TRUE
214352,20,Seattle Central College,1.17,FALSE
214352,4,Centralia College,1.42,FALSE
214352,28,Yakima Valley College,3.08,FALSE
302719,1,Bates Technical College,0.67,TRUE
302719,20,Seattle Central College,1.15,FALSE
302719,4,Centralia College,1.4,FALSE
302719,28,Yakima Valley College,3.06,FALSE
777110,1,Bates Technical College,0.67,TRUE
777110,20,Seattle Central College,1.17,FALSE
777110,4,Centralia College,1.42,FALSE
777110,28,Yakima Valley College,3.08,FALSE
135862,4,Centralia College,0.67,TRUE
135862,1,Bates Technical College,0.78,FALSE
135862,20,Seattle Central College,1.26,FALSE
135862,28,Yakima Valley College,3.17,FALSE
185687,28,Yakima Valley College,0.67,TRUE
185687,20,Seattle Central College,2.87,FALSE
185687,1,Bates Technical College,3.13,FALSE
185687,4,Centralia College,3.49,FALSE
235251,28,Yakima Valley College,0.67,TRUE
235251,20,Seattle Central College,2.86,FALSE
235251,1,Bates Technical College,3.13,FALSE
235251,4,Centralia College,3.48,FALSE
246486,28,Yakima Valley College,0.67,TRUE
246486,20,Seattle Central College,2.87,FALSE
246486,1,Bates Technical College,3.13,FALSE
246486,4,Centralia College,3.49,FALSE
248272,28,Yakima Valley College,0.67,TRUE
248272,20,Seattle Central College,2.87,FALSE
248272,1,Bates Technical College,3.13,FALSE
248272,4,Centralia College,3.49,FALSE
280580,28,Yakima Valley College,0.67,TRUE
280580,20,Seattle Central College,2.86,FALSE
280580,1,Bates Technical College,3.13,FALSE
280580,4,Centralia College,3.48,FALSE
292878,28,Yakima Valley College,0.67,TRUE
292878,20,Seattle Central College,1.82,FALSE
292878,1,Bates Technical College,2.08,FALSE
292878,4,Centralia College,2.87,FALSE
456985,28,Yakima Valley College,0.67,TRUE
456985,20,Seattle Central College,2.87,FALSE
456985,1,Bates Technical College,3.13,FALSE
456985,4,Centralia College,3.49,FALSE
973184,28,Yakima Valley College,0.67,TRUE
973184,20,Seattle Central College,2.87,FALSE
973184,1,Bates Technical College,3.13,FALSE
973184,4,Centralia College,3.49,FALSE
3235,1,Bates Technical College,0.68,TRUE
3235,20,Seattle Central College,1.18,FALSE
3235,4,Centralia College,1.43,FALSE
3235,28,Yakima Valley College,3.08,FALSE
128666,1,Bates Technical College,0.68,TRUE
128666,20,Seattle Central College,1.18,FALSE
128666,4,Centralia College,1.43,FALSE
128666,28,Yakima Valley College,3.09,FALSE
852188,1,Bates Technical College,0.68,TRUE
852188,20,Seattle Central College,1.26,FALSE
852188,4,Centralia College,1.43,FALSE
852188,28,Yakima Valley College,3.08,FALSE
1204235,1,Bates Technical College,0.68,TRUE
1204235,20,Seattle Central College,1.19,FALSE
1204235,4,Centralia College,1.43,FALSE
1204235,28,Yakima Valley College,3.09,FALSE
136797,28,Yakima Valley College,0.68,TRUE
136797,20,Seattle Central College,2.88,FALSE
136797,1,Bates Technical College,3.14,FALSE
136797,4,Centralia College,3.5,FALSE
170096,28,Yakima Valley College,0.68,TRUE
170096,20,Seattle Central College,2.88,FALSE
170096,1,Bates Technical College,3.14,FALSE
170096,4,Centralia College,3.5,FALSE
209052,28,Yakima Valley College,0.68,TRUE
209052,20,Seattle Central College,2.88,FALSE
209052,1,Bates Technical College,3.15,FALSE
209052,4,Centralia College,3.5,FALSE
236172,28,Yakima Valley College,0.68,TRUE
236172,20,Seattle Central College,2.87,FALSE
236172,1,Bates Technical College,3.14,FALSE
236172,4,Centralia College,3.49,FALSE
237399,28,Yakima Valley College,0.68,TRUE
237399,20,Seattle Central College,2.88,FALSE
237399,1,Bates Technical College,3.14,FALSE
237399,4,Centralia College,3.5,FALSE
241543,28,Yakima Valley College,0.68,TRUE
241543,20,Seattle Central College,2.88,FALSE
241543,1,Bates Technical College,3.14,FALSE
241543,4,Centralia College,3.5,FALSE
266733,28,Yakima Valley College,0.68,TRUE
266733,20,Seattle Central College,2.88,FALSE
266733,1,Bates Technical College,3.14,FALSE
266733,4,Centralia College,3.49,FALSE
316498,28,Yakima Valley College,0.68,TRUE
316498,20,Seattle Central College,2.87,FALSE
316498,1,Bates Technical College,3.14,FALSE
316498,4,Centralia College,3.49,FALSE
613002,28,Yakima Valley College,0.68,TRUE
613002,20,Seattle Central College,2.88,FALSE
613002,1,Bates Technical College,3.14,FALSE
613002,4,Centralia College,3.5,FALSE
902206,28,Yakima Valley College,0.68,TRUE
902206,20,Seattle Central College,1.83,FALSE
902206,1,Bates Technical College,2.09,FALSE
902206,4,Centralia College,2.88,FALSE
980247,28,Yakima Valley College,0.68,TRUE
980247,20,Seattle Central College,2.88,FALSE
980247,1,Bates Technical College,3.14,FALSE
980247,4,Centralia College,3.5,FALSE
1273,1,Bates Technical College,0.69,TRUE
1273,20,Seattle Central College,1.27,FALSE
1273,4,Centralia College,1.44,FALSE
1273,28,Yakima Valley College,3.1,FALSE
1021188,1,Bates Technical College,0.69,TRUE
1021188,20,Seattle Central College,1.27,FALSE
1021188,4,Centralia College,1.44,FALSE
1021188,28,Yakima Valley College,3.1,FALSE
245541,1,Bates Technical College,0.69,TRUE
245541,20,Seattle Central College,1.17,FALSE
245541,4,Centralia College,1.42,FALSE
245541,28,Yakima Valley College,3.08,FALSE
277740,28,Yakima Valley College,0.69,TRUE
277740,20,Seattle Central College,2.89,FALSE
277740,1,Bates Technical College,3.15,FALSE
277740,4,Centralia College,3.51,FALSE
305006,28,Yakima Valley College,0.69,TRUE
305006,20,Seattle Central College,2.88,FALSE
305006,1,Bates Technical College,3.15,FALSE
305006,4,Centralia College,3.5,FALSE
3038,1,Bates Technical College,0.7,TRUE
3038,20,Seattle Central College,1.2,FALSE
3038,4,Centralia College,1.45,FALSE
