staff_id,pid,credential
5682,294111,demand_initial_staff
5683,10851,demand_initial_staff
5684,312648,
5685,801383,demand_initial_staff
5686,275506,demand_short_staff
5687,304974,demand_initial_staff
5688,966530,demand_state_staff
5689,716106,demand_short_staff
5690,299301,demand_initial_staff
5691,768354,demand_initial_staff
5692,137138,demand_initial_staff
5693,305846,demand_initial_staff
5694,716106,demand_initial_staff
5695,217938,demand_initial_staff
5696,1127501,
5697,5008,
5698,780518,demand_initial_staff
5699,608374,demand_initial_staff
5700,791430,demand_initial_staff
5701,425315,demand_initial_staff
5702,260632,demand_initial_staff
5703,294778,demand_initial_staff
5704,740225,demand_initial_staff
5705,654245,demand_initial_staff
5706,643379,
5707,213667,demand_initial_staff
5708,281187,demand_initial_staff
5709,749267,
5710,44420,demand_initial_staff
5711,301274,
5712,227799,demand_short_staff
5713,296024,
5714,258836,
5715,475334,demand_initial_staff
5716,306715,
5717,197615,demand_initial_staff
5718,55143,demand_short_staff
5719,972501,
5720,100002,demand_initial_staff
5721,428275,demand_initial_staff
5722,312691,demand_initial_staff
5723,139717,
5724,749230,demand_short_staff
5725,716106,
5726,170407,
5727,134969,
5728,961594,demand_state_staff
5729,6802,demand_initial_staff
5730,392289,demand_initial_staff
5731,532280,
5732,238989,
5733,867530,demand_initial_staff
5734,151037,demand_initial_staff
5735,504285,demand_initial_staff
5736,1029537,demand_initial_staff
5737,749230,demand_short_staff
5738,206946,demand_short_staff
5739,247587,
5740,311670,demand_short_staff
5741,311650,demand_short_staff
5742,734357,demand_initial_staff
5743,284459,demand_initial_staff
5744,597306,demand_initial_staff
5745,300822,demand_short_staff
5746,749267,
5747,902519,
5748,259610,
5749,271747,demand_initial_staff
5750,749271,
5751,2353,
5752,301862,
5753,258836,
5754,300822,demand_state_staff
5755,424370,demand_initial_staff
5756,121200,
5757,97722,
5758,749269,
5759,201927,
5760,262097,demand_initial_staff
5761,121200,demand_state_staff
5762,264896,demand_initial_staff
5763,9772,
5764,878538,
5765,121200,
5766,276930,demand_initial_staff
5767,769444,
5768,875506,
5769,749230,demand_short_staff
5770,659276,demand_aa_staff
5771,302058,
5772,206861,demand_initial_staff
5773,1088512,
5774,305184,demand_initial_staff
5775,225935,demand_initial_staff
5776,233457,demand_initial_staff
5777,466,
5778,267435,demand_initial_staff
5779,315637,demand_initial_staff
5780,508275,demand_aa_staff
5781,475334,demand_initial_staff
5782,134942,
5783,142848,demand_initial_staff
5784,635247,
5785,741303,
5786,258836,demand_state_staff
5787,245290,demand_short_staff
5788,749230,demand_short_staff
5789,68287,
5790,2959,
5791,180645,
5792,972501,demand_initial_staff
5793,271733,demand_initial_staff
5794,489271,demand_initial_staff
5795,255088,demand_initial_staff
5796,324449,demand_initial_staff
5797,1023612,
5798,779348,demand_initial_staff
5799,520238,
5800,289376,demand_short_staff
5801,549236,
5802,525274,
5803,167244,demand_initial_staff
5804,155244,
5805,972501,demand_short_staff
5806,189217,
5807,235351,
5808,9115,demand_initial_staff
5809,306715,demand_aa_staff
5810,214045,demand_initial_staff
5811,238961,
5812,306936,
5813,283356,demand_initial_staff
5814,297179,
5815,307508,demand_initial_staff
5816,279127,demand_short_staff
5817,670254,demand_short_staff
5818,136112,demand_initial_staff
5819,139717,demand_short_staff
5820,643287,demand_initial_staff
5821,5527,demand_short_staff
5822,921530,demand_state_staff
5823,280530,demand_short_staff
5824,849504,demand_initial_staff
5825,296984,
5826,840582,demand_initial_staff
5827,804487,
5828,153870,demand_initial_staff
5829,5527,
5830,330340,demand_initial_staff
5831,204479,demand_initial_staff
5832,5006,demand_short_staff
5833,643379,demand_short_staff
5834,296205,demand_initial_staff
5835,7044,
5836,769444,
5837,170601,demand_initial_staff
5838,218745,demand_initial_staff
5839,966533,
5840,121200,
5841,199468,
5842,130671,demand_short_staff
5843,206526,
5844,246360,demand_initial_staff
5845,520238,demand_short_staff
5846,49455,
5847,329604,
5848,5008,
5849,529267,demand_state_staff
5850,902519,
5851,48688,demand_state_staff
5852,258836,demand_initial_staff
5853,233726,demand_initial_staff
5854,293925,demand_initial_staff
5855,184930,
5856,20364,
5857,296024,
5858,685306,
5859,260739,demand_short_staff
5860,234062,demand_initial_staff
5861,270046,demand_initial_staff
5862,279127,
5863,292257,demand_initial_staff
5864,966530,demand_initial_staff
5865,937585,demand_short_staff
5866,258836,demand_initial_staff
5867,246360,
5868,750227,
5869,106067,
5870,232241,
5871,250786,
5872,258836,demand_initial_staff
5873,169411,demand_initial_staff
5874,223430,demand_initial_staff
5875,64737,demand_initial_staff
5876,169804,
5877,306619,
5878,393362,demand_initial_staff
5879,67377,
5880,319968,
5881,219404,demand_initial_staff
5882,135215,demand_initial_staff
5883,311391,demand_initial_staff
5884,3235,demand_short_staff
5885,7460,
5886,525239,demand_initial_staff
5887,268970,demand_initial_staff
5888,127981,demand_initial_staff
5889,226621,demand_initial_staff
5890,307291,demand_initial_staff
5891,258836,demand_initial_staff
5892,529267,demand_short_staff
5893,279444,
5894,972499,demand_short_staff
5895,580235,demand_initial_staff
5896,749265,
5897,131741,demand_initial_staff
5898,238203,demand_short_staff
5899,290203,demand_short_staff
5900,134880,
5901,158768,
5902,243436,demand_initial_staff
5903,332485,
5904,294468,
5905,176602,demand_initial_staff
5906,972499,
5907,312648,
5908,325745,demand_initial_staff
5909,78009,
5910,1728,
5911,127962,demand_initial_staff
5912,618314,
5913,77324,
5914,643379,
5915,691994,
5916,128215,demand_initial_staff
5917,566237,
5918,214045,demand_initial_staff
5919,276940,demand_initial_staff
5920,330660,demand_initial_staff
5921,285690,
5922,700060,
5923,236540,
5924,274134,
5925,579299,demand_short_staff
5926,512310,
5927,327293,demand_initial_staff
5928,277055,demand_initial_staff
5929,295041,
5930,313188,demand_initial_staff
5931,579299,demand_initial_staff
5932,127962,
5933,307800,
5934,282966,
5935,270106,
5936,1774,
5937,750227,
5938,136779,demand_initial_staff
5939,607246,demand_initial_staff
5940,206580,
5941,504239,
5942,972499,demand_initial_staff
5943,270650,
5944,876590,demand_initial_staff
5945,442241,
5946,549236,demand_short_staff
5947,240902,demand_initial_staff
5948,311650,demand_short_staff
5949,298538,demand_initial_staff
5950,171255,
5951,261904,demand_initial_staff
5952,232602,demand_initial_staff
5953,286434,demand_initial_staff
5954,324339,demand_initial_staff
5955,693013,demand_initial_staff
5956,255140,
5957,58232,
5958,878570,
5959,6953,demand_short_staff
5960,215241,
5961,214159,demand_initial_staff
5962,244856,demand_state_staff
5963,58309,demand_initial_staff
5964,525237,
5965,233820,demand_initial_staff
5966,238989,demand_initial_staff
5967,204479,
5968,937577,
5969,246360,
5970,876590,
5971,129995,
5972,215241,demand_short_staff
5973,12324,
5974,245290,demand_state_staff
5975,238989,
5976,214045,demand_initial_staff
5977,961594,demand_state_staff
5978,297387,
5979,783331,
5980,130671,demand_short_staff
5981,643401,demand_initial_staff
5982,316524,demand_initial_staff
5983,139717,
5984,136230,
5985,6670,demand_initial_staff
5986,126734,
5987,291568,demand_initial_staff
5988,237683,demand_initial_staff
5989,5462,
5990,55143,demand_short_staff
5991,749269,
5992,972501,
5993,100987,demand_initial_staff
5994,484368,
5995,1029537,demand_initial_staff
5996,271727,demand_short_staff
5997,749267,demand_aa_staff
5998,134265,demand_initial_staff
5999,769448,
6000,247361,
6001,1023509,
6002,456300,demand_initial_staff
6003,300040,demand_initial_staff
6004,526277,
6005,8482,
6006,665,demand_short_staff
6007,133961,demand_initial_staff
6008,129603,
6009,874522,
6010,749274,demand_short_staff
6011,106067,
6012,1120547,demand_short_staff
6013,127962,
6014,311183,demand_initial_staff
6015,405245,demand_initial_staff
6016,318397,demand_initial_staff
6017,49455,demand_initial_staff
6018,549236,
6019,5012,demand_short_staff
6020,640,
6021,134942,
6022,701032,demand_state_staff
6023,1088538,
6024,876590,
6025,303087,demand_short_staff
6026,566237,
6027,1023612,demand_initial_staff
6028,136230,
6029,5527,demand_initial_staff
6030,853555,demand_short_staff
6031,238961,
6032,5462,
6033,5012,demand_aa_staff
6034,643379,
6035,128215,demand_initial_staff
6036,289376,
6037,246360,demand_short_staff
6038,258836,
6039,268870,
6040,20364,demand_aa_staff
6041,121200,demand_short_staff
6042,972501,demand_short_staff
6043,275506,demand_state_staff
6044,279895,demand_initial_staff
6045,529272,demand_aa_staff
6046,618314,
6047,275506,demand_short_staff
6048,238523,demand_initial_staff
6049,1023509,
6050,549236,demand_initial_staff
6051,193281,demand_initial_staff
6052,808405,
6053,285690,demand_short_staff
6054,233782,demand_initial_staff
6055,749265,
6056,8482,
6057,289376,demand_short_staff
6058,128154,demand_state_staff
6059,237789,
6060,594372,
6061,418233,
6062,219404,demand_initial_staff
6063,5462,demand_short_staff
6064,635266,demand_initial_staff
6065,659276,
6066,77324,
6067,236821,demand_initial_staff
6068,146003,
6069,253731,demand_initial_staff
6070,597306,
6071,701032,
6072,451239,demand_short_staff
6073,840582,demand_short_staff
6074,624309,demand_initial_staff
6075,597306,demand_initial_staff
6076,903561,
6077,208367,demand_initial_staff
6078,3738,
6079,20467,demand_initial_staff
6080,252192,demand_aa_staff
6081,321294,demand_initial_staff
6082,580235,
6083,187711,
6084,1125498,
6085,176756,demand_initial_staff
6086,966531,demand_initial_staff
6087,261539,demand_short_staff
6088,179095,
6089,821475,demand_initial_staff
6090,145881,
6091,293848,
6092,27805,
6093,294879,demand_initial_staff
6094,257234,demand_initial_staff
6095,972499,
6096,300040,demand_initial_staff
6097,5462,demand_short_staff
6098,618314,
6099,1127501,demand_state_staff
6100,939530,
6101,508275,
6102,179682,
6103,258591,
6104,258601,demand_initial_staff
6105,121200,
6106,549236,
6107,749230,demand_short_staff
6108,74677,
6109,270961,demand_state_staff
6110,162541,
6111,321087,demand_initial_staff
6112,966531,
6113,291346,demand_initial_staff
6114,791430,demand_initial_staff
6115,48462,
6116,710077,demand_initial_staff
6117,776437,
6118,789437,
6119,1066638,demand_initial_staff
6120,643379,
6121,246360,
6122,139616,demand_initial_staff
6123,327130,
6124,312648,
6125,597306,
6126,134880,
6127,163415,demand_state_staff
6128,106067,demand_short_staff
6129,284755,demand_initial_staff
6130,972501,demand_state_staff
6131,228335,demand_initial_staff
6132,466,demand_short_staff
6133,111202,demand_state_staff
6134,280968,demand_short_staff
6135,749271,demand_aa_staff
6136,685306,
6137,280968,demand_state_staff
6138,6953,demand_initial_staff
6139,611269,demand_initial_staff
6140,134880,demand_short_staff
6141,61703,demand_initial_staff
6142,204479,
6143,508275,demand_aa_staff
6144,2959,demand_short_staff
6145,1074626,demand_initial_staff
6146,129995,demand_initial_staff
6147,209818,demand_initial_staff
6148,14293,
6149,219404,
6150,206526,
6151,549236,demand_initial_staff
6152,121200,demand_initial_staff
6153,272186,demand_short_staff
6154,121200,demand_initial_staff
6155,749271,demand_short_staff
6156,332485,
6157,129995,demand_initial_staff
6158,1120514,
6159,972501,demand_initial_staff
6160,749269,demand_aa_staff
6161,937577,
6162,285310,demand_initial_staff
6163,323244,
6164,972499,demand_initial_staff
6165,5008,
6166,459318,demand_initial_staff
6167,5462,demand_short_staff
6168,937585,
6169,147220,demand_initial_staff
6170,233782,
6171,297387,
6172,178803,demand_initial_staff
6173,966591,demand_state_staff
6174,162165,demand_initial_staff
6175,470526,demand_initial_staff
6176,139717,demand_short_staff
6177,140997,demand_initial_staff
6178,277614,demand_initial_staff
6179,307800,demand_initial_staff
6180,332312,demand_initial_staff
6181,525237,demand_initial_staff
6182,6953,demand_short_staff
6183,1088538,
6184,1088538,demand_short_staff
6185,302058,
6186,187711,demand_initial_staff
6187,129995,demand_short_staff
6188,233839,demand_initial_staff
6189,647346,demand_initial_staff
6190,597306,
6191,157151,
6192,259062,demand_initial_staff
6193,323227,demand_initial_staff
6194,136230,demand_initial_staff
6195,324339,demand_initial_staff
6196,282966,demand_short_staff
6197,801383,
6198,643379,demand_initial_staff
6199,549236,
6200,129995,
6201,292872,
6202,412343,demand_initial_staff
6203,682240,demand_short_staff
6204,749230,demand_short_staff
6205,295734,demand_initial_staff
6206,134265,demand_short_staff
6207,106860,demand_initial_staff
6208,91353,demand_initial_staff
6209,961594,
6210,297165,
6211,27805,
6212,142678,
6213,526277,demand_short_staff
6214,315813,demand_initial_staff
6215,541294,demand_initial_staff
6216,304974,demand_initial_staff
6217,120539,demand_initial_staff
6218,226621,demand_initial_staff
6219,597,demand_aa_staff
6220,134942,demand_state_staff
6221,15001,
6222,5527,demand_state_staff
6223,465294,
6224,134942,demand_short_staff
6225,281160,demand_short_staff
6226,85322,demand_short_staff
6227,7044,
6228,289376,
6229,322313,
6230,508251,
6231,252192,demand_aa_staff
6232,307916,demand_initial_staff
6233,749274,
6234,238961,
6235,215136,
6236,176014,demand_initial_staff
6237,1066638,demand_initial_staff
6238,156765,demand_initial_staff
6239,1093500,demand_initial_staff
6240,129995,
6241,4648,
6242,566237,
6243,299305,demand_initial_staff
6244,272375,demand_initial_staff
6245,176602,demand_initial_staff
6246,9705,
6247,966531,demand_initial_staff
6248,224738,
6249,4648,
6250,750227,demand_short_staff
6251,67377,
6252,922496,demand_short_staff
6253,451245,demand_initial_staff
6254,147220,demand_short_staff
6255,101090,demand_initial_staff
6256,5462,
6257,329604,
6258,1125498,demand_short_staff
6259,133428,demand_initial_staff
6260,204479,demand_initial_staff
6261,749267,demand_short_staff
6262,297387,demand_short_staff
6263,180502,demand_short_staff
6264,329604,
6265,305790,demand_initial_staff
6266,5527,demand_short_staff
6267,231698,demand_initial_staff
6268,14293,
6269,526277,
6270,282966,
6271,161903,demand_initial_staff
6272,134969,
6273,221204,
6274,594372,demand_initial_staff
6275,439340,
6276,328189,
6277,136112,demand_initial_staff
6278,248014,
6279,106067,
6280,307696,demand_initial_staff
6281,5527,demand_short_staff
6282,1125523,
6283,478236,demand_initial_staff
6284,301125,demand_initial_staff
6285,106067,demand_short_staff
6286,750227,
6287,5462,demand_short_staff
6288,145113,demand_initial_staff
6289,129995,demand_short_staff
6290,438361,demand_initial_staff
6291,922496,
6292,238989,demand_state_staff
6293,312648,demand_short_staff
6294,635264,demand_initial_staff
6295,399305,demand_initial_staff
6296,263650,demand_initial_staff
6297,849504,
6298,701032,
6299,294111,demand_short_staff
6300,327276,demand_initial_staff
6301,147220,
6302,749269,
6303,275896,demand_initial_staff
6304,180645,
6305,106067,
6306,139717,demand_initial_staff
6307,151240,demand_initial_staff
6308,769460,demand_initial_staff
6309,107796,
6310,180330,demand_short_staff
6311,296024,
6312,237683,
6313,559284,demand_initial_staff
6314,162541,
6315,1120547,
6316,508275,
6317,750227,
6318,225956,demand_initial_staff
6319,130671,
6320,184849,demand_initial_staff
6321,296984,
6322,203101,demand_initial_staff
6323,966531,demand_short_staff
6324,405245,demand_initial_staff
6325,549236,demand_initial_staff
6326,514275,demand_initial_staff
6327,749265,
6328,1023509,
6329,78009,demand_initial_staff
6330,226621,demand_initial_staff
6331,306715,
6332,302994,demand_initial_staff
6333,289367,
6334,5462,
6335,263030,demand_initial_staff
6336,749274,
6337,131327,
6338,120751,demand_initial_staff
6339,7460,demand_short_staff
6340,475334,demand_short_staff
6341,233726,demand_short_staff
6342,605499,demand_initial_staff
6343,110942,
6344,597353,
6345,5462,
6346,215241,
6347,316524,demand_initial_staff
6348,1023612,
6349,246367,demand_short_staff
6350,127962,demand_initial_staff
6351,213667,demand_short_staff
6352,642395,
6353,684271,
6354,133961,
6355,304374,demand_initial_staff
6356,133961,
6357,966530,
6358,326278,
6359,332485,
6360,749230,demand_short_staff
6361,9772,demand_initial_staff
6362,5462,
6363,27912,
6364,749269,
6365,475334,
6366,32602,
6367,508275,demand_aa_staff
6368,825704,demand_initial_staff
6369,684271,
6370,249615,demand_initial_staff
6371,749271,demand_short_staff
6372,260130,demand_initial_staff
6373,284433,
6374,749265,demand_initial_staff
6375,164929,demand_initial_staff
6376,226621,
6377,253731,demand_initial_staff
6378,323577,demand_initial_staff
6379,7044,
6380,307696,demand_initial_staff
6381,716106,demand_initial_staff
6382,526318,demand_initial_staff
6383,525323,demand_initial_staff
6384,529267,demand_short_staff
6385,5462,
6386,303826,
6387,6802,demand_initial_staff
6388,113681,demand_initial_staff
6389,840507,demand_short_staff
6390,65191,demand_initial_staff
6391,1120547,
6392,749271,
6393,233977,demand_initial_staff
6394,213667,
6395,53149,demand_initial_staff
6396,1081497,
6397,263894,
6398,129995,
6399,643379,
6400,166989,demand_initial_staff
6401,747327,
6402,6953,
6403,290203,
6404,425315,demand_short_staff
6405,130671,
6406,290207,
6407,128215,demand_initial_staff
6408,597306,
6409,299032,demand_initial_staff
6410,293925,demand_short_staff
6411,605475,
6412,566237,
6413,749269,demand_aa_staff
6414,329604,
6415,234626,demand_initial_staff
6416,281187,demand_initial_staff
6417,297387,
6418,184849,demand_initial_staff
6419,816571,demand_initial_staff
6420,77324,demand_initial_staff
6421,55143,demand_state_staff
6422,127523,demand_initial_staff
6423,301848,demand_initial_staff
6424,271747,demand_initial_staff
6425,281237,demand_initial_staff
6426,244856,
6427,180330,demand_initial_staff
6428,121200,demand_short_staff
6429,196125,demand_initial_staff
6430,279895,demand_initial_staff
6431,289011,demand_initial_staff
6432,1023612,
6433,284913,
6434,644242,
6435,549236,demand_initial_staff
6436,258836,demand_initial_staff
6437,748257,
6438,258836,
6439,246914,demand_initial_staff
6440,656,
6441,1088566,demand_short_staff
6442,271727,demand_state_staff
6443,120443,
6444,470443,demand_initial_staff
6445,2959,
6446,330660,demand_initial_staff
6447,169804,demand_initial_staff
6448,285690,
6449,313896,
6450,465294,demand_initial_staff
6451,966531,
6452,246360,demand_short_staff
6453,262484,demand_initial_staff
6454,68287,demand_state_staff
6455,199468,
6456,289376,demand_initial_staff
6457,612,
6458,121200,
6459,91353,demand_initial_staff
6460,175965,demand_initial_staff
6461,295041,demand_short_staff
6462,937585,
6463,121200,
6464,106067,
6465,749230,
6466,133961,demand_initial_staff
6467,162541,
6468,451239,
6469,78009,
6470,967526,
6471,206817,demand_initial_staff
6472,966530,
6473,20364,
6474,321392,demand_initial_staff
6475,296984,demand_initial_staff
6476,292193,
6477,130671,demand_short_staff
6478,816571,demand_initial_staff
6479,237683,demand_initial_staff
6480,128215,
6481,305184,demand_initial_staff
6482,716106,
6483,219404,
6484,312648,demand_short_staff
6485,1023612,demand_initial_staff
6486,78009,
6487,248577,demand_state_staff
6488,67377,
6489,128777,demand_initial_staff
6490,326265,demand_initial_staff
6491,628240,demand_initial_staff
6492,140447,demand_initial_staff
6493,749269,demand_aa_staff
6494,128215,demand_initial_staff
6495,20631,demand_initial_staff
6496,685306,
6497,972499,demand_short_staff
6498,127962,demand_initial_staff
6499,306715,
6500,330971,demand_initial_staff
6501,289376,demand_initial_staff
6502,276940,
6503,321392,demand_initial_staff
6504,285690,
6505,191172,
6506,649233,demand_short_staff
6507,1162537,
6508,405245,demand_initial_staff
6509,294387,demand_initial_staff
6510,185887,demand_initial_staff
6511,99161,demand_initial_staff
6512,226621,demand_initial_staff
6513,172511,
6514,128215,demand_initial_staff
6515,270961,
6516,185002,demand_initial_staff
6517,171092,demand_initial_staff
6518,1066638,demand_initial_staff
6519,425315,
6520,147232,
6521,307800,demand_initial_staff
6522,213667,
6523,48688,
6524,69276,
6525,134265,
6526,566237,
6527,142848,demand_initial_staff
6528,170645,demand_initial_staff
6529,15001,
6530,180042,demand_initial_staff
6531,130902,demand_initial_staff
6532,783331,
6533,192222,
6534,184351,
6535,7044,demand_aa_staff
6536,111202,demand_short_staff
6537,260445,demand_initial_staff
6538,305846,demand_initial_staff
6539,295734,demand_initial_staff
6540,659323,
6541,5008,
6542,671254,demand_initial_staff
6543,580355,
6544,270106,demand_short_staff
6545,506239,
6546,488254,demand_initial_staff
6547,111202,
6548,91413,demand_initial_staff
6549,127962,demand_initial_staff
6550,330971,demand_initial_staff
6551,134935,demand_short_staff
6552,426444,demand_initial_staff
6553,153771,demand_initial_staff
6554,260934,demand_short_staff
6555,268870,demand_initial_staff
6556,258591,
6557,134969,
6558,972501,
6559,758205,demand_state_staff
6560,972499,
6561,169804,
6562,169804,
6563,166682,demand_initial_staff
6564,470418,demand_initial_staff
6565,130671,demand_short_staff
6566,10133,
6567,226621,demand_initial_staff
6568,749274,demand_short_staff
6569,5008,demand_initial_staff
6570,289376,
6571,876590,
6572,134880,
6573,12321,demand_initial_staff
6574,55143,
6575,425315,
6576,246360,
6577,734357,demand_initial_staff
6578,296024,demand_initial_staff
6579,130902,demand_initial_staff
6580,127962,
6581,128655,demand_initial_staff
6582,206815,demand_initial_staff
6583,134935,
6584,423407,demand_initial_staff
6585,442234,demand_initial_staff
6586,529267,
6587,10133,
6588,67377,demand_initial_staff
6589,972499,demand_initial_staff
6590,323574,demand_initial_staff
6591,8478,
6592,6953,demand_initial_staff
6593,525237,demand_initial_staff
6594,7044,demand_short_staff
6595,192222,
6596,99161,demand_initial_staff
6597,136168,
6598,580355,demand_initial_staff
6599,167244,demand_state_staff
6600,710135,demand_initial_staff
6601,285690,demand_short_staff
6602,281160,
6603,250786,demand_short_staff
6604,294111,
6605,199468,
6606,290203,demand_initial_staff
6607,133428,demand_state_staff
6608,597306,demand_initial_staff
6609,128154,demand_initial_staff
6610,304377,demand_initial_staff
6611,185887,demand_initial_staff
6612,134942,
6613,1098598,
6614,215241,
6615,234861,
6616,2435,
6617,750367,
6618,966530,
6619,508275,demand_aa_staff
6620,782336,
6621,295029,demand_initial_staff
6622,632,
6623,120443,demand_initial_staff
6624,190670,demand_initial_staff
6625,163415,demand_short_staff
6626,256638,demand_initial_staff
6627,1088512,demand_state_staff
6628,304374,demand_initial_staff
6629,294833,demand_initial_staff
6630,731298,demand_initial_staff
6631,218745,
6632,226621,demand_state_staff
6633,922496,
6634,55143,demand_short_staff
6635,979562,demand_initial_staff
6636,226621,
6637,618314,
6638,682237,demand_short_staff
6639,48688,demand_short_staff
6640,769448,demand_initial_staff
6641,246360,demand_state_staff
6642,213667,demand_initial_staff
6643,279127,demand_short_staff
6644,778504,
6645,294468,
6646,840507,demand_state_staff
6647,289376,demand_initial_staff
6648,331637,demand_initial_staff
6649,1083512,demand_short_staff
6650,320364,
6651,325745,
6652,1728,demand_short_staff
6653,178733,demand_initial_staff
6654,198660,demand_initial_staff
6655,141948,
6656,265403,demand_initial_staff
6657,164929,demand_initial_staff
6658,219404,demand_short_staff
6659,169804,demand_state_staff
6660,504239,demand_short_staff
6661,229244,demand_initial_staff
6662,164929,demand_initial_staff
6663,966531,demand_initial_staff
6664,671254,demand_initial_staff
6665,566237,
6666,233726,
6667,220313,demand_initial_staff
6668,201446,demand_initial_staff
6669,238961,demand_initial_staff
6670,5006,
6671,936508,demand_initial_staff
6672,201147,demand_initial_staff
6673,549236,
6674,80902,
6675,276640,demand_initial_staff
6676,196632,demand_initial_staff
6677,290683,demand_initial_staff
6678,96471,demand_initial_staff
6679,8478,demand_initial_staff
6680,247373,demand_initial_staff
6681,127981,
6682,284913,
6683,121200,
6684,597,
6685,110942,demand_aa_staff
6686,396241,
6687,520238,demand_initial_staff
6688,306715,
6689,5527,demand_short_staff
6690,134935,demand_short_staff
6691,282487,demand_initial_staff
6692,130671,demand_short_staff
6693,1083512,
6694,163762,demand_initial_staff
6695,7460,
6696,270961,
6697,966531,demand_initial_staff
6698,279131,
6699,1093500,demand_state_staff
6700,544,
6701,128215,demand_initial_staff
6702,902519,
6703,289952,demand_initial_staff
6704,129995,demand_initial_staff
6705,1095637,
6706,654245,demand_initial_staff
6707,193975,demand_initial_staff
6708,126381,demand_initial_staff
6709,10133,demand_initial_staff
6710,749265,
6711,684271,
6712,439312,demand_initial_staff
6713,749274,
6714,68287,demand_short_staff
6715,876590,demand_initial_staff
6716,26682,
6717,749265,
6718,122857,demand_initial_staff
6719,288418,
6720,261524,
6721,260008,demand_initial_staff
6722,142170,demand_initial_staff
6723,878570,demand_state_staff
6724,15001,demand_initial_staff
6725,147220,
6726,310808,demand_initial_staff
6727,619280,demand_initial_staff
6728,261524,
6729,306715,
6730,436386,demand_initial_staff
6731,157151,
6732,201033,demand_initial_staff
6733,785539,demand_initial_staff
6734,611269,
6735,171255,
6736,260008,demand_initial_staff
6737,520238,demand_short_staff
6738,293925,
6739,289376,
6740,741303,
6741,259062,demand_initial_staff
6742,749230,demand_short_staff
6743,233827,demand_initial_staff
6744,538,demand_short_staff
6745,5527,demand_initial_staff
6746,2959,
6747,277614,demand_initial_staff
6748,580326,demand_initial_staff
6749,146003,demand_initial_staff
6750,129995,demand_short_staff
6751,184243,
6752,148410,demand_initial_staff
6753,5462,
6754,268970,
6755,48688,demand_short_staff
6756,128948,
6757,303826,
6758,279127,
6759,579299,demand_initial_staff
6760,280530,
6761,295041,
6762,292323,demand_initial_staff
6763,1088512,
6764,91413,demand_initial_staff
6765,5462,demand_initial_staff
6766,129995,
6767,128154,
6768,526277,demand_short_staff
6769,211246,demand_initial_staff
6770,972501,
6771,749269,
6772,32602,
6773,635247,demand_short_staff
6774,126187,demand_initial_staff
6775,258836,demand_short_staff
6776,804460,demand_initial_staff
6777,130671,demand_short_staff
6778,1120547,
6779,42108,demand_initial_staff
6780,127981,
6781,470408,
6782,6802,
6783,476281,demand_initial_staff
6784,5527,demand_short_staff
6785,876590,
6786,315637,demand_initial_staff
6787,315325,demand_initial_staff
6788,408306,demand_short_staff
6789,260902,demand_initial_staff
6790,232602,demand_initial_staff
6791,999513,demand_aa_staff
6792,289376,
6793,716106,demand_state_staff
6794,157151,demand_aa_staff
6795,268970,demand_short_staff
6796,268970,
6797,236540,demand_short_staff
6798,311506,demand_initial_staff
6799,85322,
6800,255156,demand_initial_staff
6801,514275,
6802,271215,demand_state_staff
6803,77324,
6804,295041,
6805,325004,demand_initial_staff
6806,976526,demand_initial_staff
6807,749230,
6808,509299,demand_initial_staff
6809,972499,demand_short_staff
6810,105887,demand_initial_staff
6811,180502,
6812,258591,demand_initial_staff
6813,219404,demand_short_staff
6814,508275,
6815,1066638,demand_state_staff
6816,187711,
6817,392289,demand_short_staff
6818,1093500,demand_initial_staff
6819,470408,
6820,130671,
6821,615343,demand_initial_staff
6822,445319,demand_initial_staff
6823,68287,
6824,104765,demand_initial_staff
6825,996,
6826,643379,
6827,717,
6828,294387,
6829,136056,
6830,253950,demand_initial_staff
6831,512310,demand_initial_staff
6832,937530,demand_initial_staff
6833,605499,demand_initial_staff
6834,260739,demand_short_staff
6835,876590,
6836,7044,
6837,532280,
6838,8478,
6839,611269,
6840,106067,
6841,262097,demand_initial_staff
6842,235351,demand_initial_staff
6843,200128,
6844,185574,demand_initial_staff
6845,77405,demand_initial_staff
6846,291886,demand_initial_staff
6847,85322,demand_short_staff
6848,549236,
6849,136230,
6850,236821,demand_initial_staff
6851,92538,
6852,163415,
6853,306715,
6854,145881,
6855,525237,
6856,238203,
6857,276940,demand_initial_staff
6858,14293,
6859,749269,
6860,133961,
6861,235816,demand_initial_staff
6862,301310,demand_initial_staff
6863,136230,
6864,253813,
6865,212934,demand_state_staff
6866,102958,demand_initial_staff
6867,608374,demand_initial_staff
6868,749267,demand_short_staff
6869,31019,demand_initial_staff
6870,312648,
6871,529267,demand_short_staff
6872,851503,demand_initial_staff
6873,121200,demand_short_staff
6874,227713,demand_initial_staff
6875,235351,demand_short_staff
6876,682240,demand_initial_staff
6877,33840,demand_initial_staff
6878,179095,
6879,189217,
6880,12318,demand_initial_staff
6881,4648,
6882,272695,demand_initial_staff
6883,241059,demand_initial_staff
6884,1100548,
6885,926542,
6886,162269,
6887,579299,
6888,318397,demand_initial_staff
6889,549236,demand_initial_staff
6890,199271,demand_initial_staff
6891,749269,
6892,332485,demand_short_staff
6893,549236,demand_short_staff
6894,1125498,
6895,462,
6896,120443,demand_initial_staff
6897,275834,demand_initial_staff
6898,280530,
6899,7044,
6900,710135,
6901,121200,
